,Id,PID,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Matl,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice,Bathrooms,Pool,Year Sold,Yrs Since Constr or Remod,Built after 2005,Inflation Multiplier,HQ SF,Proximity to Pos Feat,Exter Qual x Cond,Garage Qual x Cond,Bsmt Qual x Cond,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exterior 1st_AsbShng,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central Air_N,Central Air_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Paved Drive_N,Paved Drive_P,Paved Drive_Y,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,Yr Sold_2006,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,USD_per_sqft,Good Nhood,Pref House Style,Pref Garage Type,Sold as New,Gtl Land Slope,Pref Lot Config,Zone RL,Pref Mas Vnr
23,12,527165230,RL,89.33084573650918,7980,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Story,6,7,1992,2007,CompShg,None,0.0,3,4,4.0,3.0,No,ALQ,935.0,Unf,0.0,233.0,1168.0,GasA,5,1187,0,0,1187,1.0,0.0,2,0,3,1,3,6,0,0.0,Attchd,1992.0,Fin,2.0,420.0,3.0,3.0,483,21,0,0,0,0,500,3,WD ,185000,2.0,0,2010,3,1,4,1187,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155.85509688289807,1,1,1,0,1,1,1,0
24,2339,527250040,RL,100.0,34650,Pave,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Story,5,5,1955,1955,CompShg,None,0.0,3,3,3.0,3.0,Mn,Rec,1056.0,Unf,0.0,0.0,1056.0,GasA,3,1056,0,0,1056,1.0,0.0,1,0,3,1,3,5,0,0.0,Attchd,1955.0,Fin,2.0,572.0,3.0,3.0,264,0,0,0,0,0,0,1,WD ,145000,1.0,0,2006,51,1,0,1056,0,9,9.0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,137.31060606060606,1,1,1,0,1,1,1,0
25,624,535104120,RL,92.0,10573,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Story,6,6,1961,1961,CompShg,BrkFace,3.0,3,3,3.0,3.0,No,Rec,1312.0,Unf,0.0,141.0,1453.0,GasA,5,1453,0,0,1453,1.0,0.0,2,0,3,1,3,6,1,3.0,Attchd,1961.0,RFn,2.0,530.0,3.0,3.0,0,49,0,0,288,0,0,4,WD ,187500,2.0,0,2009,48,1,3,1453,0,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129.04335856847902,1,1,1,0,1,0,1,1
26,86,532376160,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Story,5,8,1965,2009,CompShg,None,0.0,3,4,3.0,3.0,No,GLQ,553.0,BLQ,117.0,224.0,894.0,GasA,5,894,0,0,894,1.0,0.0,1,0,3,1,3,5,1,4.0,Detchd,1973.0,Unf,1.0,336.0,3.0,3.0,416,144,0,0,0,0,0,4,WD ,138500,1.0,0,2010,1,1,4,894,0,12,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154.92170022371366,2,1,0,0,1,1,1,0
27,1534,909277040,RL,108.16653826391968,11700,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1.5Fin,5,6,1937,1995,CompShg,None,0.0,3,3,3.0,3.0,No,BLQ,606.0,Unf,0.0,336.0,942.0,GasA,5,1265,673,0,1938,0.0,0.0,2,0,4,1,4,7,1,4.0,Detchd,1937.0,Unf,1.0,240.0,3.0,3.0,0,40,0,0,0,0,0,7,WD ,198000,2.0,0,2008,13,1,2,1938,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102.16718266253869,2,0,0,0,0,1,1,0
28,2243,911103060,C (all),75.0,8250,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2Story,5,6,1895,2006,CompShg,None,0.0,3,4,3.0,3.0,No,Unf,0.0,Unf,0.0,957.0,957.0,GasA,3,1034,957,0,1991,0.0,0.0,2,0,4,2,3,9,0,0.0,,,,0.0,0.0,0.0,0.0,0,0,133,0,0,0,0,6,WD ,119600,2.0,0,2007,1,1,1,1991,0,12,0.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,60.070316423907585,0,1,0,0,1,1,0,0
29,1957,535450190,RL,60.0,8064,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1.5Fin,5,7,1949,2006,CompShg,None,0.0,3,4,3.0,3.0,Mn,Unf,0.0,Unf,0.0,672.0,672.0,GasA,5,672,252,0,924,0.0,0.0,1,0,3,1,3,6,1,1.0,Detchd,2003.0,Unf,2.0,576.0,3.0,3.0,0,0,0,0,0,0,2000,7,WD ,122900,1.0,0,2007,1,1,1,924,0,12,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133.00865800865802,1,0,0,0,1,0,1,0
30,380,527355150,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Story,8,5,1981,1981,WdShngl,None,0.0,4,3,4.0,3.0,No,ALQ,1104.0,Unf,0.0,1420.0,2524.0,GasA,3,2524,0,0,2524,1.0,0.0,2,1,4,1,4,9,1,4.0,Attchd,1981.0,Fin,2.0,542.0,3.0,3.0,474,120,0,0,0,0,0,7,WD ,278000,2.5,0,2009,28,1,3,2524,1,12,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110.14263074484944,1,1,1,0,1,1,1,0
31,2860,909276010,RL,106.93455942771729,11435,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,2Story,8,7,1929,1950,CompShg,None,0.0,3,3,4.0,3.0,No,Unf,0.0,Unf,0.0,792.0,792.0,GasA,3,792,725,0,1517,0.0,0.0,1,0,3,1,4,7,2,4.0,Detchd,1931.0,Unf,2.0,400.0,3.0,3.0,0,0,0,0,0,0,0,6,WD ,230000,1.0,0,2006,56,1,0,1517,0,9,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,151.61502966381016,2,1,0,0,0,0,1,0
32,2517,533250130,RL,30.0,9549,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Story,8,5,1995,1996,CompShg,None,0.0,4,4,4.0,4.0,Av,LwQ,437.0,GLQ,1057.0,0.0,1494.0,GasA,5,1494,0,0,1494,1.0,0.0,1,1,2,1,5,6,1,4.0,Attchd,1995.0,Fin,2.0,481.0,3.0,3.0,0,30,0,0,216,0,0,4,WD ,270000,1.5,0,2006,10,1,0,1494,0,16,9.0,16.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,180.72289156626505,3,1,1,0,1,1,1,0
33,1933,535302070,RL,60.0,10950,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,6,6,1952,1952,CompShg,None,0.0,3,3,3.0,3.0,No,ALQ,441.0,Unf,0.0,507.0,948.0,GasA,3,948,0,0,948,0.0,0.0,1,0,2,1,3,5,0,0.0,Detchd,1952.0,Unf,2.0,410.0,3.0,3.0,0,48,0,0,0,0,0,4,WD ,125000,1.0,0,2007,55,1,1,948,0,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131.85654008438817,1,1,0,0,1,1,1,0
34,820,906340110,RL,79.0,10637,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,8,5,2007,2008,CompShg,Stone,336.0,4,3,5.0,3.0,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,5,1718,0,0,1718,1.0,0.0,2,0,3,1,4,7,1,4.0,Attchd,2007.0,RFn,3.0,826.0,3.0,3.0,208,44,0,0,0,0,0,9,WD ,297000,2.0,0,2009,1,1,3,1718,0,12,9.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172.8754365541327,2,1,1,0,1,1,1,1
35,675,535426150,RL,80.0,9000,Pave,IR1,HLS,AllPub,Inside,Mod,NAmes,Norm,Norm,1Story,6,6,1958,1958,Tar&Grv,BrkFace,82.0,3,3,4.0,3.0,Gd,Unf,0.0,Unf,0.0,160.0,160.0,GasA,3,1142,0,0,1142,0.0,0.0,1,0,2,1,3,5,1,4.0,Basment,1958.0,RFn,1.0,384.0,3.0,3.0,0,28,64,0,0,0,0,4,WD ,113500,1.0,0,2009,51,1,3,1142,0,9,9.0,12.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.38704028021016,1,1,0,0,0,1,1,1
36,2910,923225240,RM,41.0,2665,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,2Story,5,6,1977,1977,CompShg,None,0.0,3,3,3.0,3.0,No,ALQ,548.0,Rec,173.0,36.0,757.0,GasA,5,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,1,3.0,Attchd,1977.0,RFn,1.0,336.0,3.0,3.0,104,26,0,0,0,0,0,7,WD ,127000,2.0,0,2006,29,1,0,1475,0,9,9.0,9.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,86.10169491525424,0,1,1,0,1,1,0,0
37,21,527358140,RL,105.0,11751,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Story,6,6,1977,1977,CompShg,BrkFace,480.0,3,3,4.0,3.0,No,BLQ,705.0,Unf,0.0,1139.0,1844.0,GasA,5,1844,0,0,1844,0.0,0.0,2,0,3,1,3,7,1,3.0,Attchd,1977.0,RFn,2.0,546.0,3.0,3.0,0,122,0,0,0,0,0,1,COD,190000,2.0,0,2010,33,1,4,1844,0,9,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103.03687635574838,1,1,1,0,1,1,1,1
38,1873,534177210,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Story,7,6,1973,1973,CompShg,BrkFace,320.0,3,3,3.0,3.0,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,3,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,1,3.0,Attchd,1973.0,Unf,2.0,528.0,3.0,3.0,0,0,0,0,0,0,0,9,WD ,175500,1.5,0,2007,34,1,1,1242,0,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,141.30434782608697,1,1,1,0,1,1,1,1
39,2125,907135050,RL,60.0,8428,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,5,7,1994,1994,CompShg,None,0.0,3,4,4.0,4.0,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,5,990,0,0,990,1.0,0.0,1,0,3,1,3,5,0,0.0,Detchd,1995.0,Unf,1.0,384.0,3.0,3.0,256,0,0,0,0,0,0,7,WD ,146000,1.0,0,2007,13,1,1,990,0,12,9.0,16.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,147.4747474747475,2,1,0,0,1,1,1,0
40,1489,908102260,RL,75.0,9937,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,5,6,1965,1965,CompShg,None,0.0,4,3,3.0,3.0,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,4,1256,0,0,1256,1.0,0.0,1,1,3,1,3,6,0,0.0,Attchd,1965.0,Fin,1.0,276.0,3.0,3.0,736,68,0,0,0,0,0,6,WD ,147500,1.5,0,2008,43,1,2,1256,0,12,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117.43630573248407,1,1,1,0,1,1,1,0
42,983,923275040,RL,95.39916142189091,9101,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,SFoyer,5,6,1978,1978,CompShg,BrkFace,104.0,3,4,4.0,3.0,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,5,1110,0,0,1110,1.0,0.0,1,0,1,1,4,4,1,3.0,Attchd,1978.0,Fin,2.0,602.0,3.0,3.0,303,30,0,0,0,0,0,7,WD ,165500,1.0,0,2009,31,1,3,1110,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,149.0990990990991,2,0,1,0,1,0,1,1
43,1325,902406090,RM,81.0,12150,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1.5Fin,5,5,1954,1954,CompShg,BrkFace,335.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,5,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,0,0.0,Attchd,1954.0,Unf,1.0,352.0,2.0,3.0,0,0,0,0,0,0,0,11,WD ,131500,2.0,0,2008,54,1,2,1795,0,9,6.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.25905292479109,0,0,1,0,1,1,0,1
44,1378,905102170,RL,70.0,11200,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1965,1965,CompShg,None,0.0,3,3,3.0,3.0,No,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,5,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,0,0.0,Detchd,1965.0,Unf,1.0,384.0,3.0,3.0,0,0,0,0,0,0,0,2,WD ,129500,1.0,0,2008,43,1,2,1040,0,9,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124.51923076923077,2,1,0,0,1,1,1,0
45,1537,909281110,RL,100.0,9670,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,2Story,8,6,1935,1950,CompShg,Stone,40.0,3,3,3.0,2.0,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,3,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,2,4.0,Detchd,1935.0,Fin,2.0,786.0,2.0,3.0,0,0,207,0,0,0,0,6,WD ,257076,1.5,0,2008,58,1,2,1873,0,9,6.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137.25360384410038,2,1,0,0,0,1,1,1
46,905,909101140,RL,60.0,10998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,5,5,1941,1960,CompShg,None,0.0,3,3,3.0,3.0,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,5,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,0,0.0,Detchd,1977.0,Unf,2.0,660.0,3.0,3.0,0,68,0,0,0,0,0,7,WD ,117000,2.0,0,2009,49,1,3,1604,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.9426433915212,1,0,0,0,1,1,1,0
47,1532,909275050,RL,60.0,7200,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,2Story,7,6,1931,2000,CompShg,None,0.0,3,3,4.0,3.0,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,3,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,1,4.0,Attchd,1931.0,RFn,1.0,270.0,3.0,3.0,0,0,112,0,0,0,0,2,WD ,149000,1.5,0,2008,8,1,2,1502,0,9,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99.20106524633822,2,1,1,0,0,1,1,0
48,132,534475100,RL,80.0,9920,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,5,1954,1954,CompShg,Stone,110.0,3,3,3.0,3.0,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,3,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,0,0.0,Attchd,1954.0,RFn,1.0,280.0,3.0,3.0,0,0,164,0,0,0,0,2,WD ,128000,1.0,0,2010,56,1,4,1063,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.41392285983066,1,1,1,0,1,1,1,1
49,1078,528188090,RL,36.0,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,2Story,7,5,2003,2004,CompShg,Stone,106.0,4,3,4.0,3.0,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,5,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,0,0.0,BuiltIn,2003.0,RFn,2.0,474.0,3.0,3.0,0,27,0,0,0,0,0,10,WD ,155000,2.5,0,2008,4,1,2,1626,0,12,9.0,12.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,95.3259532595326,3,1,1,0,1,1,1,1
50,2511,533221080,FV,54.75399528801528,2998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,6,5,2000,2000,CompShg,BrkFace,513.0,4,3,4.0,3.0,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,5,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,0,0.0,Detchd,2000.0,Unf,2.0,440.0,3.0,3.0,0,32,0,0,0,0,0,6,WD ,166000,2.5,0,2006,6,1,0,1524,0,12,9.0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,108.9238845144357,3,1,0,0,1,1,0,1
